progeny	sire	dam	progeny_fam_ID	sire_fam_ID	dam_fam_ID
2272	1862	611	NA	NA	1351
2273	161	737	NA	NA	2420
2274	371	23	NA	NA	NA
2275	133	1917	NA	NA	1091
2276	1547	1890	667	221	1674
2277	1547	1890	438	221	1674
2278	520	704	NA	67	2184
2279	632	1743	NA	1927	NA
2280	1668	915	NA	1948	675
2281	108	1483	2217	NA	NA
2282	1639	1740	534	NA	NA
2283	1813	287	919	152	NA
2284	1799	536	118	467	954
2285	666	1725	909	50	1429
2286	0	1356	100	NA	NA
2287	1799	536	773	467	954
2288	616	1976	2450	NA	1079
2289	537	332	1420	NA	NA
2290	844	2031	1381	1187	1101
2291	2271	847	1976	NA	340
2292	339	2092	1576	NA	1058
2293	1886	652	888	650	204
2294	2271	847	1442	NA	340
2295	1971	2075	1412	501	383
2296	770	1774	466	78	1653
2297	907	1743	1419	1652	NA
2298	759	1841	450	2169	995
2299	671	2222	478	849	1613
2300	2279	2206	1032	NA	1594
2301	759	1841	459	2169	995
2302	907	1743	1557	1652	NA
2303	609	2255	1585	1261	993
2304	0	730	1117	NA	599
2305	1602	730	1592	1883	599
2306	692	1333	1435	875	984
2307	787	1854	470	464	NA
2308	2036	683	1425	523	2255
2309	2033	736	1094	1123	1941
2310	850	849	1960	1481	918
2311	388	18	1396	NA	NA
2312	388	18	2478	NA	NA
2313	2281	2080	997	2217	1089
2314	1494	0	1568	NA	NA
2315	769	1860	1534	877	NA
2316	769	1860	458	877	NA
2317	1494	1406	471	NA	921
2318	2281	2080	1555	2217	1089
2319	554	1719	891	1765	1609
2320	1941	2243	1269	2083	2106
2321	1941	2243	485	2083	2106
2322	554	1719	443	1765	1609
2323	769	1860	452	877	NA
2324	715	1999	463	2471	1083
2325	777	680	767	1625	2082
2326	1938	487	1265	942	2037
2327	912	1951	1088	1353	1330
2328	1633	2159	1313	83	1310
2329	728	1524	1050	1881	NA
2330	838	2114	1398	2245	1049
2331	743	681	1860	587	1513
2332	2284	522	2477	118	249
2333	912	1951	1385	1353	1330
2334	1673	1980	577	615	2156
2335	2284	522	NA	118	249
2336	2046	1861	1390	578	NA
2337	1998	1887	2158	103	1129
2338	2046	1861	508	578	NA
2339	2286	2274	1299	100	NA
2340	2033	736	1755	1123	1941
2341	703	2160	2483	63	1964
2342	506	1843	1630	1466	1373
2343	1458	642	2241	1076	213
2344	1819	1733	1949	2000	1355
2345	770	1774	514	78	1653
2346	0	737	1431	NA	2420
2347	1594	1758	NA	533	NA
2348	1981	2107	1636	1095	1055
2349	2000	1863	NA	88	NA
2350	865	2176	NA	620	1966
2351	1540	917	1073	1329	1706
2352	1594	1758	NA	533	NA
2353	2083	2094	923	1408	2024
2354	2105	2157	913	515	316
2355	2052	2287	868	524	773
2356	2014	2278	1978	1213	NA
2357	281	737	728	NA	2420
2358	838	2114	1982	2245	1049
2359	0	2274	1357	NA	NA
